Starting ChromeDriver 2.37.544315 (730aa6a5fdba159ac9f4c1e8cbc59bf1b5ce12b7) on port 41890
Only local connections are allowed.
Apr 04, 2018 9:40:59 AM org.openqa.selenium.remote.ProtocolHandshake createSession
INFO: Detected dialect: OSS
May 30, 2014    
May 29, 2014    
May 28, 2014    
May 27, 2014    
May 23, 2014    
May 22, 2014    
May 21, 2014    
May 20, 2014    
May 19, 2014    
May 16, 2014    
May 15, 2014    
May 14, 2014    
May 13, 2014    
May 12, 2014    
May 9, 2014    
May 8, 2014    
May 7, 2014    
May 6, 2014    
May 5, 2014    
May 2, 2014    
May 1, 2014    
April 30, 2014    
April 29, 2014    
April 28, 2014    
April 25, 2014    
April 24, 2014    
April 23, 2014    
April 22, 2014    
April 21, 2014    
April 17, 2014    
April 16, 2014    
April 15, 2014    
April 14, 2014    
April 11, 2014    
April 10, 2014    
April 9, 2014    
April 8, 2014    
April 7, 2014    
April 4, 2014    
April 3, 2014    
April 2, 2014    
April 1, 2014    
March 31, 2014    
March 28, 2014    
March 27, 2014    
March 26, 2014    
March 25, 2014    
March 24, 2014    
March 21, 2014    
March 20, 2014    
March 19, 2014    
March 18, 2014    
March 17, 2014    
March 14, 2014    
March 13, 2014    
March 12, 2014    
March 11, 2014    
March 10, 2014    
March 7, 2014    
March 6, 2014    
March 5, 2014    
March 4, 2014    
March 3, 2014    
Feb. 28, 2014    
Feb. 27, 2014    
Feb. 26, 2014    
Feb. 25, 2014    
Feb. 24, 2014    
Feb. 21, 2014    
Feb. 20, 2014    
Feb. 19, 2014    
Feb. 18, 2014    
Feb. 14, 2014    
Feb. 13, 2014    
Feb. 12, 2014    
Feb. 11, 2014    
Feb. 10, 2014    
Feb. 7, 2014    
Feb. 6, 2014    
Feb. 5, 2014    
Feb. 4, 2014    
Feb. 3, 2014    
Jan. 31, 2014    
Jan. 30, 2014    
Jan. 29, 2014    
Jan. 28, 2014    
Jan. 27, 2014    
Jan. 24, 2014    
Jan. 23, 2014    
Jan. 22, 2014    
Jan. 21, 2014    
Jan. 17, 2014    
Jan. 16, 2014    
Jan. 15, 2014    
Jan. 14, 2014    
Jan. 13, 2014    
Jan. 10, 2014    
Jan. 9, 2014    
Jan. 8, 2014    
Jan. 7, 2014    
Jan. 6, 2014    
Jan. 3, 2014    
Jan. 2, 2014    
Dec. 31, 2013    
Dec. 30, 2013    
Dec. 27, 2013    
Dec. 26, 2013    
Dec. 24, 2013    
Dec. 23, 2013    
Dec. 20, 2013    
Dec. 19, 2013    
Dec. 18, 2013    
