Feb. 1 2018,69.86B
Jan. 31 2018,69.23B
Jan. 30 2018,68.81B
Jan. 29 2018,70.23B
Jan. 26 2018,71.09B
Jan. 25 2018,70.01B
Jan. 24 2018,71.20B
Jan. 23 2018,71.18B
Jan. 22 2018,71.42B
Jan. 19 2018,70.33B
Jan. 18 2018,70.34B
Jan. 17 2018,70.46B
Jan. 16 2018,69.26B
Jan. 12 2018,70.69B
Jan. 11 2018,69.66B
Jan. 10 2018,67.86B
Jan. 9 2018,68.19B
Jan. 8 2018,67.64B
Jan. 5 2018,66.95B
Jan. 4 2018,67.08B
Jan. 3 2018,66.32B
Jan. 2 2018,65.12B
Dec. 29 2017,65.62B
Dec. 28 2017,65.97B
Dec. 27 2017,66.46B
Dec. 26 2017,67.22B
Dec. 22 2017,66.35B
Dec. 21 2017,66.89B
Dec. 20 2017,64.86B
Dec. 19 2017,62.98B
Dec. 18 2017,62.57B
Dec. 15 2017,62.37B
Dec. 14 2017,62.54B
Dec. 13 2017,61.78B
Dec. 12 2017,62.12B
Dec. 11 2017,61.80B
Dec. 8 2017,61.65B
Dec. 7 2017,60.42B
Dec. 6 2017,60.23B
Dec. 5 2017,61.25B
Dec. 4 2017,61.32B
Dec. 1 2017,61.86B
Nov. 30 2017,60.83B
Nov. 29 2017,60.65B
Nov. 28 2017,59.93B
Nov. 27 2017,58.77B
Nov. 24 2017,60.34B
Nov. 22 2017,60.04B
Nov. 21 2017,59.79B
Nov. 20 2017,59.87B
Nov. 17 2017,59.93B
Nov. 16 2017,60.04B
Nov. 15 2017,60.36B
Nov. 14 2017,61.25B
Nov. 13 2017,62.85B
Nov. 10 2017,63.35B
Nov. 9 2017,64.00B
Nov. 8 2017,63.98B
Nov. 7 2017,63.94B
Nov. 6 2017,64.16B
Nov. 3 2017,63.31B
Nov. 2 2017,62.74B
Nov. 1 2017,62.29B
Oct. 31 2017,61.15B
Oct. 30 2017,61.44B
Oct. 27 2017,61.22B
Oct. 26 2017,61.52B
Oct. 25 2017,59.73B
Oct. 24 2017,60.96B
Oct. 23 2017,60.09B
Oct. 20 2017,60.07B
Oct. 19 2017,59.43B
Oct. 18 2017,59.43B
Oct. 17 2017,59.44B
Oct. 16 2017,59.44B
Oct. 13 2017,59.06B
Oct. 12 2017,59.55B
Oct. 11 2017,59.30B
Oct. 10 2017,58.81B
Oct. 9 2017,58.47B
Oct. 6 2017,58.41B
Oct. 5 2017,59.42B
Oct. 4 2017,58.95B
Oct. 3 2017,58.87B
Oct. 2 2017,60.15B
Sept. 29 2017,60.91B
Sept. 28 2017,60.85B
Sept. 27 2017,61.12B
Sept. 26 2017,60.45B
Sept. 25 2017,60.82B
Sept. 22 2017,59.73B
Sept. 21 2017,59.25B
Sept. 20 2017,58.82B
Sept. 19 2017,57.87B
Sept. 18 2017,57.31B
Sept. 15 2017,56.60B
Sept. 14 2017,55.77B
Sept. 13 2017,55.44B
Sept. 12 2017,54.68B
Sept. 11 2017,54.68B
Sept. 8 2017,54.12B
Sept. 7 2017,54.90B
Sept. 6 2017,54.84B
Sept. 5 2017,54.02B
Sept. 1 2017,53.84B
Aug. 31 2017,53.13B
Aug. 30 2017,52.83B
Aug. 29 2017,52.15B
Aug. 28 2017,52.39B
Aug. 25 2017,53.03B
Aug. 24 2017,52.69B
Aug. 23 2017,53.17B
Aug. 22 2017,52.56B
Aug. 21 2017,51.72B
Aug. 18 2017,52.46B
Aug. 17 2017,52.33B
Aug. 16 2017,53.17B
Aug. 15 2017,54.15B
Aug. 14 2017,54.20B
Aug. 11 2017,54.51B
Aug. 10 2017,54.73B
